Archive_Date,Hospital_Group,Hospital_HIPE,Hospital_Name,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,4
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,3
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,0700,Gastro-Enterology,Inpatient,Adult,16-64,  6-9 Months,1
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,93
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,79
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,14
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,4
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,16
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,13
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,3
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,5
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,9
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,5
25/03/2021,RCSI  Hospitals Group,0108,Connolly Hospital Blanchardstown,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,3
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,21
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,8
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,1
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,7
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,2
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,0-15,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,209
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,138
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,3
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,61
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,43
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,3
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,176
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,54
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,57
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,21
25/03/2021,RCSI  Hospitals Group,0400,Louth County Hospital,5000,General Medicine,Inpatient,Adult,16-64,  0-3 Months,3
25/03/2021,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,434
25/03/2021,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,182
25/03/2021,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,2
25/03/2021,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,109
25/03/2021,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,42
25/03/2021,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,2
25/03/2021,RCSI  Hospitals Group,0402,Cavan General Hospital,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,2
25/03/2021,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,61
25/03/2021,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,36
25/03/2021,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,20
25/03/2021,RCSI  Hospitals Group,0402,Cavan General Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,16
25/03/2021,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0000,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,0000,Small Volume Specialities,Day Case,Adult,16-64,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,138
25/03/2021,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,53
25/03/2021,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,65
25/03/2021,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,18
25/03/2021,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,2
25/03/2021,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,8
25/03/2021,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,6
25/03/2021,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,8
25/03/2021,RCSI  Hospitals Group,0922,Our Lady of Lourdes Hospital Drogheda,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,4
25/03/2021,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,423
25/03/2021,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,298
25/03/2021,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,1
25/03/2021,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,1
25/03/2021,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,97
25/03/2021,RCSI  Hospitals Group,0923,Beaumont Hospital,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,63
25/03/2021,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,86
25/03/2021,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,61
25/03/2021,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,1
25/03/2021,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,17
25/03/2021,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,18
25/03/2021,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
25/03/2021,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,1
25/03/2021,RCSI  Hospitals Group,0923,Beaumont Hospital,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,1
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,382
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,234
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,180
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,106
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,156
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,221
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,367
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,214
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,103
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,72
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,34
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,52
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,56
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,153
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,1
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,27
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,36
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,20
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,26
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64, 12-15 Months,59
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64, 15-18 Months,41
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,16-64,18+ Months,17
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,5
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,9
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,8
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,65+,  9-12 Months,15
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,65+, 12-15 Months,32
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,65+, 15-18 Months,15
25/03/2021,Saolta University Health Care Group,0500,Letterkenny University Hospital,5000,General Medicine,Day Case,Adult,65+,18+ Months,5
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,166
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,92
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,51
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,27
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,22
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,16-64,18+ Months,1
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,66
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,42
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,17
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,14
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,13
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,1
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Day Case,Adult,65+,18+ Months,1
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,1
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,1
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,138
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,39
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,56
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,17
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,5000,General Medicine,Day Case,Child,0-15,  0-3 Months,2
25/03/2021,Saolta University Health Care Group,0501,Sligo University Hospital,5000,General Medicine,Day Case,Child,0-15,  3-6 Months,1
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Adult,16-64,  0-3 Months,179
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Adult,16-64,  3-6 Months,100
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Adult,16-64,  6-9 Months,60
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Adult,16-64,  9-12 Months,14
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Adult,16-64, 12-15 Months,17
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Adult,16-64, 15-18 Months,7
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Adult,16-64,18+ Months,13
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Adult,65+,  0-3 Months,81
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Adult,65+,  3-6 Months,63
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Adult,65+,  6-9 Months,31
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Adult,65+,  9-12 Months,8
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Adult,65+, 12-15 Months,10
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Adult,65+, 15-18 Months,4
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Adult,65+,18+ Months,6
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Day Case,Child,0-15,  0-3 Months,1
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,0700,Gastro-Enterology,Inpatient,Adult,16-64,  3-6 Months,1
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,154
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,97
25/03/2021,Saolta University Health Care Group,0800,Galway University Hospitals,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,79
